x,y,radius
145.6,669.8,10.5
816.3,914.9,10.5
135.6,15.4,10.5
780.8,485.7,7.0
846.0,357.3,6.0
560.0,532.9,9.0
424.6,665.6,11.5
467.7,805.2,11.0
427.6,427.7,15.0
288.9,286.3,8.5
792.0,678.6,8.5
101.8,912.0,10.5
252.6,562.1,12.0
641.8,183.5,10.0
767.7,95.9,10.0
854.9,803.3,10.5
306.2,208.0,12.0
267.2,706.7,8.5
982.6,507.9,13.5
273.9,53.4,7.5
213.3,434.3,10.0
381.2,741.6,12.5
378.9,15.4,7.5
121.9,978.3,12.5
68.0,321.2,9.5
73.5,359.6,11.0
977.4,986.8,13.0
988.3,187.9,10.0
384.2,322.9,10.5
690.1,714.1,11.5
180.9,147.2,8.5
906.0,302.7,12.0
948.3,957.2,12.5
456.3,365.4,7.5
509.0,670.3,10.0
835.2,368.3,5.5
419.9,46.3,8.5
987.7,564.8,9.5
685.2,276.3,8.5
354.2,229.7,9.0
36.5,278.0,9.5
988.8,482.8,9.5
68.8,525.9,12.0
734.1,789.8,9.0
23.6,836.2,10.5
894.1,822.2,10.5
797.4,529.0,8.0
575.0,599.4,15.0
647.5,526.4,11.0
719.2,395.1,8.5
903.5,245.2,14.0
244.5,371.8,10.5
471.6,460.3,10.5
545.5,649.4,7.0
527.0,327.3,8.0
56.7,504.9,9.5
32.0,944.2,10.5
979.6,647.0,13.5
472.7,242.4,13.5
746.6,773.6,9.0
701.5,613.2,12.5
377.8,713.0,10.0
155.0,403.4,8.0
463.9,438.6,7.5
947.9,249.4,10.0
143.8,720.6,9.5
880.7,308.4,11.0
359.8,549.5,10.0
848.5,763.9,6.0
35.5,891.5,10.5
397.9,300.7,10.5
196.0,413.2,7.5
260.2,909.8,7.5
12.1,857.0,11.5
70.9,103.7,12.0
132.7,194.8,9.0
265.4,724.8,9.5
467.0,889.6,7.0
335.3,562.4,10.0
346.9,423.2,10.5
988.1,797.4,8.5
238.0,431.2,11.5
212.5,468.9,10.5
735.0,866.3,14.0
72.7,788.7,8.5
622.7,294.8,9.5
62.2,423.6,6.5
739.3,60.0,6.0
322.1,989.0,10.5
290.9,808.1,11.0
237.6,584.6,13.0
656.7,712.1,9.0
930.0,41.9,12.0
648.7,729.0,8.0
72.8,62.2,12.5
381.1,980.7,13.5
965.5,97.2,11.0
924.5,770.9,7.5
337.0,102.9,10.0
625.1,397.2,10.0
832.2,771.8,10.5
583.4,184.8,11.0
389.0,388.9,15.0
424.5,735.5,9.0
977.1,411.5,12.5
454.2,16.4,13.5
114.5,484.8,11.0
327.0,414.8,10.5
381.1,206.6,11.0
637.6,428.8,7.5
892.6,29.4,8.0
836.4,527.5,10.0
558.4,142.5,11.0
334.3,495.7,9.5
133.1,324.0,8.5
985.4,13.4,13.0
758.1,844.6,8.0
980.3,695.5,8.0
62.8,625.1,11.5
864.3,862.1,7.5
895.4,53.1,6.5
882.7,617.9,8.5
865.6,666.2,5.5
18.3,142.3,11.5
930.6,126.4,8.0
531.4,619.7,12.5
894.3,671.1,5.5
40.4,836.4,5.5
280.3,311.7,10.0
608.3,671.7,6.5
111.9,799.8,9.5
507.1,895.0,12.0
525.4,748.6,9.0
203.0,827.6,8.0
983.6,592.7,14.5
159.3,53.8,12.0
729.5,256.5,11.5
89.1,768.7,10.0
549.3,975.4,9.5
304.4,773.0,9.5
326.4,641.9,12.0
940.8,724.3,12.0
768.4,865.9,8.0
179.2,370.6,10.0
389.0,646.4,8.0
230.9,399.4,10.5
103.3,346.4,12.0
84.8,505.8,7.5
980.5,845.8,12.0
988.5,337.7,8.0
194.3,179.4,8.5
684.7,516.9,11.0
476.9,934.0,13.0
595.8,841.6,9.0
653.9,148.5,8.5
541.4,797.5,7.0
851.0,783.3,7.5
676.6,917.7,11.0
629.9,627.2,13.5
206.7,393.4,10.5
127.1,825.3,7.5
144.5,989.0,10.5
898.9,557.8,13.5
8.0,438.8,7.5
634.9,762.5,10.0
631.5,945.9,10.0
187.7,708.8,11.0
832.8,740.8,5.5
705.5,130.3,10.5
782.1,544.3,12.5
814.7,970.4,10.0
649.0,572.4,11.0
864.1,595.7,7.0
623.1,463.9,13.5
280.0,986.7,13.0
563.9,956.4,10.5
894.6,739.8,13.5
884.2,896.5,9.0
168.5,92.4,11.0
903.8,72.9,13.0
876.1,409.3,10.0
943.4,700.7,9.5
310.9,819.0,8.5
469.9,522.2,11.0
235.4,764.8,6.0
701.0,230.0,7.0
770.9,293.7,5.0
332.9,395.3,9.5
610.5,9.1,6.5
926.5,292.0,10.0
364.4,943.1,10.0
671.3,873.4,10.0
822.0,49.1,11.5
394.6,858.5,13.0
465.7,102.6,8.0
776.3,925.9,12.5
119.3,948.5,6.0
429.7,932.1,8.5
260.1,86.1,11.0
511.9,514.1,10.0
51.5,573.7,6.5
699.7,817.7,9.0
865.0,930.5,11.0
285.1,523.9,9.5
220.9,525.3,7.5
73.4,393.3,10.0
320.8,869.7,9.5
984.4,214.2,13.0
327.5,261.3,9.5
90.0,552.7,7.5
133.4,243.0,13.0
346.8,961.2,10.5
373.9,300.7,10.5
77.1,420.5,8.0
173.9,290.4,10.5
939.7,580.8,8.0
791.6,14.5,10.5
524.0,551.4,14.5
694.9,958.3,7.0
520.0,690.8,8.5
364.0,66.0,5.5
510.3,801.9,7.0
959.1,432.0,7.0
231.8,698.7,5.0
158.8,903.6,11.5
638.8,363.4,11.0
331.1,205.5,12.0
202.6,93.2,5.0
535.5,249.5,14.0
47.5,117.1,11.0
592.7,323.0,7.5
634.9,842.0,7.0
13.2,957.4,10.5
581.2,714.5,9.5
587.6,18.8,15.0
643.7,10.8,10.0
753.6,362.4,8.0
208.8,719.1,10.5
38.7,11.4,10.5
175.6,621.1,14.0
560.3,282.0,9.0
874.7,757.2,9.5
550.0,668.1,9.5
371.4,519.1,7.5
991.8,968.2,7.0
813.7,461.0,9.0
413.7,913.5,7.5
260.0,514.6,9.5
821.6,937.5,10.5
86.0,626.1,10.5
703.6,330.4,11.0
807.6,149.9,8.0
108.9,861.0,13.5
944.7,166.3,14.0
263.7,329.0,10.5
729.8,429.1,8.5
587.6,907.6,8.5
77.3,261.7,11.0
740.8,239.9,7.0
316.9,918.6,13.0
342.3,279.0,8.5
470.5,602.8,6.5
447.3,642.2,12.5
853.4,82.4,14.0
164.5,492.3,13.5
353.6,664.8,12.5
549.5,855.4,11.0
491.0,790.7,8.5
12.3,686.6,5.5
603.2,630.9,12.5
103.3,158.4,6.0
888.4,484.4,8.0
620.1,51.6,6.5
174.0,220.5,10.5
106.3,701.0,8.0
856.5,212.2,11.5
726.5,292.1,13.5
602.1,276.7,12.5
430.0,113.2,13.0
853.3,384.4,10.0
462.6,699.8,12.0
853.0,280.1,10.5
388.0,94.7,10.0
730.1,713.7,11.5
841.6,721.1,9.0
240.7,302.1,11.0
575.2,502.2,12.5
208.9,247.9,9.5
878.9,717.2,9.5
501.3,195.4,8.0
803.6,315.8,9.0
335.6,786.2,7.5
943.4,426.5,8.0
364.0,453.9,9.0
151.6,807.3,10.0
249.5,252.3,10.5
315.5,27.2,11.5
535.1,345.9,10.5
800.8,509.6,9.0
437.6,316.4,11.5
79.5,479.3,7.0
446.6,243.2,8.0
700.5,185.1,10.5
290.6,664.6,10.0
9.2,43.9,9.0
313.1,854.5,6.5
124.9,729.5,11.0
421.9,383.7,10.5
236.2,745.8,12.0
800.6,898.2,8.5
879.9,174.9,8.5
133.1,619.0,7.0
375.6,171.8,6.5
808.9,707.7,11.5
922.9,592.4,8.5
723.2,648.4,5.5
35.4,703.9,8.5
538.5,374.0,9.5
885.1,115.0,10.0
136.3,409.1,10.0
306.2,838.4,8.5
475.3,336.5,12.0
400.2,12.3,8.0
649.5,692.7,11.0
13.1,818.0,9.5
829.4,990.0,9.5
721.7,374.2,10.5
588.2,378.5,11.5
249.0,700.0,10.5
314.7,82.8,13.0
166.8,749.9,10.5
640.7,502.3,10.0
706.3,257.7,11.5
141.0,371.0,8.0
264.1,683.7,8.5
906.2,398.0,12.5
13.0,580.1,12.0
319.4,301.6,7.5
11.4,532.1,11.0
663.9,515.0,8.5
406.7,442.1,10.0
504.3,747.0,10.0
879.6,500.5,5.5
246.9,157.7,12.0
146.0,700.0,10.0
259.9,211.8,8.0
580.8,251.7,11.0
883.1,949.2,12.5
743.1,502.5,11.0
267.2,922.0,5.5
465.1,290.5,8.5
909.6,535.8,9.0
604.0,988.2,11.5
10.2,385.1,10.0
913.3,668.9,10.0
39.8,188.1,11.0
777.1,370.1,12.0
264.8,378.4,8.0
705.8,528.4,10.0
252.4,773.9,11.5
754.2,739.0,7.5
456.3,986.8,6.5
924.6,250.9,7.5
526.3,185.6,8.5
590.7,40.4,5.0
955.7,319.9,12.0
197.8,155.0,6.5
240.8,661.5,9.5
985.8,291.8,9.0
300.9,721.4,7.0
355.3,138.3,9.0
886.4,783.9,7.5
909.5,282.7,6.5
846.0,33.8,11.5
514.4,970.8,5.0
255.4,118.3,9.0
246.9,916.4,7.0
755.5,42.1,10.5
696.9,928.5,9.5
574.5,335.5,6.0
127.5,215.0,11.5
560.5,584.9,5.5
469.6,754.0,10.5
500.7,991.3,8.5
45.9,852.9,10.5
201.7,863.6,5.0
574.9,670.0,11.5
161.8,960.3,10.5
834.2,564.8,9.5
787.4,33.2,8.5
945.5,759.3,9.5
740.2,989.6,6.0
33.4,243.3,7.5
605.2,870.9,10.5
657.4,423.0,11.0
114.0,404.7,7.5
876.4,243.2,11.0
602.4,751.8,8.5
77.5,908.8,9.0
952.0,354.8,11.0
346.4,842.4,11.0
302.2,348.9,10.5
279.0,13.4,9.0
11.4,480.0,11.0
179.1,599.6,6.0
791.2,763.0,11.5
546.3,815.9,10.5
130.7,110.8,6.5
498.3,652.6,10.0
918.8,523.2,5.0
880.9,674.6,7.5
562.9,774.9,8.0
276.0,644.8,8.0
688.7,856.2,9.0
813.9,389.1,7.5
519.6,106.0,7.0
208.4,881.2,6.0
622.3,575.6,7.5
782.8,410.1,8.5
